BioProject	BioSample	Run	before_nreads	before_nbases	before_q20bases	before_q30bases	before_q20rate	before_q30rate	before_GCcontent	before_meanlength	after_nreads	after_nbases	after_q20bases	after_q30bases	after_q20rate	after_q30rate	after_GCcontent	after_meanlength	filter_n_passed	filter_n_lowquality	filter_n_too_many_N	filter_n_tooshort	filter_n_toolong	duplication_rate
PRJNA790743	SAMN24224866	SRR17276225	46198494	6929774100	6760559977	6461507889	0.975582	0.932427	0.437989	150	45927276	6832733808	6680855392	6390854758	0.977772	0.935329	0.437419	148	45927276	257718	5520	7980	0	0.262671
PRJNA790743	SAMN24224865	SRR17276226	55111334	8266700100	8040810187	7665654202	0.972675	0.927293	0.445706	150	54607838	8143174439	7949975392	7588649218	0.976275	0.931903	0.444663	149	54607838	487970	6830	8696	0	0.192268
PRJNA790743	SAMN24224864	SRR17276227	56357780	8453667000	8236504962	7860038547	0.974311	0.929779	0.440891	150	55946066	8352038976	8160119586	7794686833	0.977021	0.933268	0.440243	149	55946066	399542	6910	5262	0	0.204354
PRJNA790743	SAMN24224863	SRR17276228	57230744	8584611600	8368030638	7991498548	0.974771	0.93091	0.444108	150	56812794	8475047912	8284416586	7919432021	0.977507	0.934441	0.443427	149	56812794	402600	7078	8272	0	0.221038
PRJNA790743	SAMN24224862	SRR17276229	56801330	8520199500	8316998091	7944551692	0.976151	0.932437	0.438534	150	56515198	8433335734	8248164098	7884641195	0.978043	0.934937	0.438061	149	56515198	273098	7038	5996	0	0.198246
PRJNA790743	SAMN24224861	SRR17276230	51529362	7729404300	7542365854	7204572774	0.975802	0.932099	0.437879	150	51252000	7644794077	7475638712	7146488171	0.977873	0.934818	0.4374	149	51252000	265470	6304	5588	0	0.192178
PRJNA790743	SAMN24224860	SRR17276231	52727844	7909176600	7710614746	7353369993	0.974895	0.929726	0.433431	150	52439526	7823012059	7642699297	7294484845	0.976951	0.932439	0.432954	149	52439526	275868	6402	6048	0	0.196674
PRJNA790743	SAMN24224873	SRR17276232	58462132	8769319800	8522853699	8115523733	0.971895	0.925445	0.441029	150	57946010	8646953404	8433904739	8040634660	0.975361	0.929881	0.440061	149	57946010	501638	5832	8652	0	0.192809
PRJNA790743	SAMN24224872	SRR17276233	48073902	7211085300	7005471638	6664175378	0.971486	0.924157	0.44124	150	47658894	7101579166	6922951253	6593701758	0.974847	0.928484	0.440208	149	47658894	402490	4516	8002	0	0.201234
PRJNA790743	SAMN24224871	SRR17276234	61775432	9266314800	9015714348	8599499960	0.972956	0.928039	0.437267	150	61237868	9129451030	8914083323	8512859711	0.97641	0.932461	0.436215	149	61237868	522504	6070	8990	0	0.231807
PRJNA790743	SAMN24224870	SRR17276235	43513646	6527046900	6360956355	6066931064	0.974553	0.929506	0.440413	150	43243878	6454610131	6304669865	6018326739	0.97677	0.932407	0.440044	149	43243878	256790	5430	7548	0	0.184757
PRJNA790743	SAMN24224869	SRR17276236	54298712	8144806800	7920145762	7534607451	0.972417	0.925081	0.437309	150	53932696	8050895132	7848611194	7473439210	0.974874	0.928274	0.436789	149	53932696	349082	8468	8466	0	0.178308
PRJNA790743	SAMN24224868	SRR17276237	54019212	8102881800	7912675791	7567752182	0.976526	0.933958	0.436907	150	53717638	8014962743	7843713128	7507742521	0.978634	0.936716	0.436415	149	53717638	288050	6626	6898	0	0.200778
PRJNA790743	SAMN24224859	SRR17276238	42199166	6329874900	6171438537	5895976959	0.97497	0.931452	0.439587	150	41909442	6255376730	6113236601	5845401622	0.977277	0.93446	0.439435	149	41909442	275624	5250	8850	0	0.262042
PRJNA790743	SAMN24224858	SRR17276239	62356266	9353439900	9109489519	8686835791	0.973919	0.928732	0.438016	150	61933950	9240066385	9020095627	8609053917	0.976194	0.931709	0.437799	149	61933950	404842	7882	9592	0	0.301022
PRJNA271453	SAMN03274362	SRR1737745	32950022	2471251650	2141085554	1457361946	0.866397	0.589726	0.473478	75	28790438	2158071248	1966519513	1357796677	0.911239	0.629171	0.467705	74	28790438	4154236	5348	0	0	0.193117
PRJNA271453	SAMN03274363	SRR1737746	34396144	2579710800	2118732891	1386235430	0.821306	0.537361	0.46363	75	28532974	2138156766	1859484074	1229146891	0.869667	0.574863	0.453598	74	28532974	5726372	28036	108762	0	0.119047
PRJNA271453	SAMN03274364	SRR1737747	32990476	2474285700	2151009175	1478798225	0.869346	0.597667	0.462142	75	28529976	2137179124	1958058296	1362963290	0.916188	0.637739	0.455121	74	28529976	4452838	7662	0	0	0.109921
PRJNA271477	SAMN03274465	SRR1737979	12188286	1218828600	1204755666	1190347183	0.988454	0.976632	0.451104	100	12026109	1200673315	1194400531	1180818066	0.994776	0.983463	0.451313	99	12026109	83512	53	78612	0	0.380447
PRJNA271477	SAMN03274468	SRR1737980	7539899	753989900	744125153	734829187	0.986917	0.974588	0.464075	100	7392448	738357687	734467747	725796627	0.994732	0.982988	0.464821	99	7392448	49239	39	98173	0	0.495887
PRJNA271477	SAMN03274469	SRR1737981	13671914	1367191400	1346968123	1330543048	0.985208	0.973194	0.456932	100	13321265	1330290934	1323419782	1308479378	0.994835	0.983604	0.457837	99	13321265	87569	46	263034	0	0.452562
PRJNA271477	SAMN03274470	SRR1737982	10905665	1090566500	1077927824	1062405276	0.988411	0.974177	0.454804	100	10827236	1082723600	1074957467	1059889907	0.992827	0.978911	0.454854	100	10827236	73963	4466	0	0	0.4178
PRJNA271477	SAMN03274467	SRR1737983	17197458	1719745800	1701379882	1676724158	0.989321	0.974984	0.460459	100	17047636	1702556128	1691917697	1668074304	0.993751	0.979747	0.460529	99	17047636	99549	7101	43172	0	0.470658
PRJNA271477	SAMN03274466	SRR1737984	11657551	1165755100	1151173146	1134053537	0.987491	0.972806	0.464259	100	11506467	1148470031	1141120133	1124761950	0.9936	0.979357	0.464621	99	11506467	79341	4879	66864	0	0.489322
PRJNA271477	SAMN03274471	SRR1737985	13756687	1375668700	1360488141	1341420474	0.988965	0.975104	0.451101	100	13622644	1360576846	1352121698	1333769739	0.993786	0.980297	0.451239	99	13622644	84590	5872	43581	0	0.395729
PRJNA271477	SAMN03274472	SRR1737986	10104578	1010457800	998133371	982969447	0.987803	0.972796	0.471417	100	9974825	996314933	989888357	975386373	0.99355	0.978994	0.471762	99	9974825	65501	4039	60213	0	0.487138
PRJNA271477	SAMN03274486	SRR1737987	13899704	1389970400	1373587227	1353917135	0.988213	0.974062	0.454652	100	13717867	1369196631	1360597802	1341819620	0.99372	0.980005	0.454948	99	13717867	81186	5713	94938	0	0.441322
PRJNA271477	SAMN03274475	SRR1737988	15684558	1568455800	1546173938	1520140009	0.985794	0.969195	0.455018	100	15479000	1545212635	1534257014	1509475004	0.99291	0.976872	0.455184	99	15479000	144315	2159	59084	0	0.43448
PRJNA271477	SAMN03274488	SRR1737989	17957527	1795752700	1775527220	1746857049	0.988737	0.972772	0.456873	100	17787198	1776418694	1765157011	1737481910	0.99366	0.978081	0.456932	99	17787198	118062	2448	49819	0	0.482431
PRJNA271477	SAMN03274479	SRR1737990	14409042	1440904200	1423645291	1401321364	0.988022	0.972529	0.446885	100	14231840	1419780364	1410770029	1389454857	0.993654	0.978641	0.447014	99	14231840	92457	2007	82738	0	0.356393
PRJNA271477	SAMN03274495	SRR1737991	14081020	1408102000	1390756650	1367583352	0.987682	0.971225	0.458856	100	13927158	1389265596	1380031090	1357810311	0.993353	0.977358	0.458907	99	13927158	99772	1903	52187	0	0.52088
PRJNA271477	SAMN03274498	SRR1737992	8788020	878802000	865226836	851068315	0.984553	0.968441	0.451266	100	8598727	854634599	849020920	835869192	0.993431	0.978043	0.451511	99	8598727	64449	1204	123640	0	0.339535
PRJNA271477	SAMN03274480	SRR1737993	18165328	1816532800	1795876241	1767456089	0.988629	0.972983	0.453302	100	18037386	1803738600	1791162813	1763487848	0.993028	0.977685	0.45332	100	18037386	125386	2556	0	0	0.472052
PRJNA271477	SAMN03274489	SRR1737994	5987939	598793900	591031422	583822861	0.987036	0.974998	0.452808	100	5904571	588749920	585460884	578720541	0.994414	0.982965	0.452978	99	5904571	53372	649	29347	0	0.297047
PRJNA271477	SAMN03274485	SRR1737995	13776866	1377686600	1362301722	1346437860	0.988833	0.977318	0.45194	100	13596725	1357590377	1350584973	1335594030	0.99484	0.983798	0.452193	99	13596725	90500	1670	87971	0	0.409512
PRJNA271477	SAMN03274482	SRR1737996	7832717	783271700	773305010	763872088	0.987276	0.975233	0.46161	100	7698560	768382460	764307019	755523297	0.994696	0.983265	0.46200599999999997	99	7698560	55797	991	77369	0	0.340483
PRJNA271477	SAMN03274484	SRR1737997	12042216	1204221600	1190034459	1174782860	0.988219	0.975554	0.448807	100	11838432	1180430248	1174539509	1160288224	0.99501	0.982937	0.449096	99	11838432	66876	61	136847	0	0.374199
PRJNA271477	SAMN03274490	SRR1737998	12414573	1241457300	1224736082	1209078077	0.986531	0.973918	0.449144	100	12136822	1211025135	1204865080	1190377817	0.994913	0.982951	0.449684	99	12136822	73262	60	204429	0	0.387008
PRJNA271477	SAMN03274473	SRR1737999	13866087	1386608700	1360174432	1341991406	0.980936	0.967823	0.448352	100	13266970	1324478965	1317872640	1302188549	0.995012	0.98317	0.449762	99	13266970	68856	53	530208	0	0.387084
PRJNA271477	SAMN03274481	SRR1738000	9542865	954286500	942844086	930354049	0.988009	0.974921	0.455056	100	9390753	936826638	931945655	920206739	0.99479	0.982259	0.455393	99	9390753	59271	50	92791	0	0.440649
PRJNA271477	SAMN03274483	SRR1738001	10833212	1083321200	1070895198	1056724675	0.98853	0.975449	0.459116	100	10682539	1066443123	1060867225	1047406947	0.994771	0.98215	0.459432	99	10682539	70007	60	80606	0	0.465332
PRJNA271477	SAMN03274500	SRR1738002	17240688	1724068800	1697085942	1674581142	0.984349	0.971296	0.452698	100	16733729	1668336799	1659683146	1639115160	0.994813	0.982485	0.453853	99	16733729	103815	79	403065	0	0.49357
PRJNA271477	SAMN03274491	SRR1738003	8323147	832314700	820205061	809944169	0.985451	0.973123	0.45949	100	8116271	810537985	806084970	796700104	0.994506	0.982928	0.460566	99	8116271	58716	37	148123	0	0.414981
PRJNA271477	SAMN03274497	SRR1738004	20006526	2000652600	1982814303	1960091711	0.991084	0.979726	0.45153	100	19853676	1982593555	1972878526	1951002172	0.9951	0.984066	0.451561	99	19853676	107477	86	45287	0	0.435446
PRJNA271477	SAMN03274493	SRR1738005	6172327	617232700	605250340	597129099	0.980587	0.967429	0.458128	100	5919469	590353954	586643809	579597238	0.993715	0.981779	0.459813	99	5919469	53307	26	199525	0	0.453999
PRJNA271477	SAMN03274474	SRR1738006	13432916	1343291600	1330402311	1313078515	0.990405	0.977508	0.446155	100	13349848	1334984800	1327301876	1310456104	0.994245	0.981626	0.446187	100	13349848	81395	1673	0	0	0.390843
PRJNA271477	SAMN03274499	SRR1738007	15088733	1508873300	1496036827	1479237247	0.991493	0.980359	0.452049	100	14985173	1496745577	1489542422	1473289746	0.995187	0.984329	0.452102	99	14985173	79040	1730	22790	0	0.430976
PRJNA271477	SAMN03274478	SRR1738008	13684295	1368429500	1353161607	1335133696	0.988843	0.975669	0.443867	100	13523893	1350328695	1342933642	1325789518	0.994524	0.981827	0.444006	99	13523893	90148	1601	68653	0	0.348167
PRJNA271477	SAMN03274487	SRR1738009	14480179	1448017900	1432898163	1414221116	0.989558	0.97666	0.449119	100	14341317	1431972124	1424372995	1406476006	0.994693	0.982195	0.449244	99	14341317	96024	1803	41035	0	0.429482
PRJNA271477	SAMN03274476	SRR1738010	15040106	1504010600	1490043115	1469405501	0.990713	0.976991	0.464318	100	14951268	1495126800	1486647533	1466543931	0.994329	0.980883	0.464293	100	14951268	86932	1906	0	0	0.49012
PRJNA271477	SAMN03274492	SRR1738011	13869661	1386966100	1373319818	1357616766	0.990161	0.978839	0.45124	100	13729014	1369812482	1362876387	1347910982	0.994936	0.984011	0.451368	99	13729014	81996	1636	57015	0	0.404443
PRJNA271477	SAMN03274477	SRR1738012	9889969	988996900	973618505	959853857	0.984451	0.970533	0.456129	100	9626860	961775425	956465368	943968551	0.994479	0.981485	0.457043	99	9626860	67183	1269	194657	0	0.41255
PRJNA271477	SAMN03274494	SRR1738013	10389189	1038918900	1027277300	1013144942	0.988795	0.975192	0.455785	100	10280600	1026565773	1020853739	1007347847	0.994436	0.981279	0.455903	99	10280600	75986	1287	31316	0	0.412292
PRJNA271477	SAMN03274496	SRR1738014	9121134	912113400	902682651	892393101	0.989661	0.97838	0.446438	100	9019461	900697082	896053208	886266021	0.994844	0.983978	0.446691	99	9019461	56326	1087	44260	0	0.331505
PRJNA793175	SAMN24505281	SRR17382442	37133145	2814076110	2730091429	2681558550	0.970156	0.952909	0.456597	75	36958296	2800890742	2723329811	2675683185	0.972308	0.955297	0.456341	75	36958296	168334	6483	32	0	0.553246
PRJNA793175	SAMN24505282	SRR17382443	38427989	2910282034	2821225971	2770105895	0.9694	0.951834	0.455266	75	38233457	2895618663	2813912552	2763739686	0.971783	0.954456	0.454903	75	38233457	187880	6603	49	0	0.551317
PRJNA793175	SAMN24505283	SRR17382444	32843318	2488569217	2409170965	2363988995	0.968095	0.949939	0.451809	75	32675477	2475908492	2402731560	2358395590	0.970444	0.952537	0.451497	75	32675477	162304	5512	25	0	0.53174
PRJNA793175	SAMN24505284	SRR17382445	35541925	2693260416	2608553414	2559848695	0.968549	0.950465	0.459274	75	35359548	2679503020	2601495368	2553713427	0.97088699999999994	0.953055	0.458998	75	35359548	176059	6283	35	0	0.568478
PRJNA793175	SAMN24505285	SRR17382446	32677069	2477846232	2403049921	2359814612	0.969814	0.952365	0.452765	75	32522223	2466158993	2397033294	2354581440	0.97197	0.954757	0.452525	75	32522223	149163	5659	24	0	0.549591
PRJNA793175	SAMN24505286	SRR17382447	35734942	2704287578	2622822934	2575940746	0.969876	0.95254	0.457222	75	35553706	2690634769	2615937532	2569945074	0.972238	0.955145	0.456894	75	35553706	174957	6226	53	0	0.560526
PRJNA793175	SAMN24505287	SRR17382448	15976703	1211613881	1174129772	1156098751	0.969063	0.954181	0.435083	75	15907992	1206415195	1171431226	1153711974	0.971002	0.956314	0.434976	75	15907992	64833	3872	6	0	0.461916
PRJNA793175	SAMN24505288	SRR17382449	16958272	1286085528	1247557544	1228582528	0.970042	0.955288	0.441207	75	16897151	1281460179	1245131145	1226426852	0.97165	0.957054	0.441113	75	16897151	57008	4101	12	0	0.479838
PRJNA793175	SAMN24505289	SRR17382450	16063008	1218199521	1181344241	1163381996	0.969746	0.955001	0.442645	75	15996370	1213156305	1178716575	1161058786	0.971611	0.957056	0.442565	75	15996370	62703	3926	9	0	0.485191
PRJNA793175	SAMN24505290	SRR17382451	20949694	1588821207	1542387318	1519720225	0.970775	0.956508	0.434755	75	20872010	1582942549	1539316585	1516993462	0.97244	0.958338	0.434683	75	20872010	72570	5106	8	0	0.508581
PRJNA793175	SAMN24505291	SRR17382452	19586855	1485443493	1440102156	1417900344	0.969476	0.95453	0.433872	75	19520164	1480394309	1437375818	1415476455	0.970941	0.956148	0.433844	75	19520164	62050	4631	10	0	0.500114
PRJNA793175	SAMN24505292	SRR17382453	20421216	1548602074	1505177070	1483904113	0.971959	0.958222	0.43695	75	20346150	1542920114	1502184321	1481245864	0.973598	0.960028	0.436896	75	20346150	70003	5054	9	0	0.506601
PRJNA271595	SAMN03275431	SRR1740419	25297034	1315445768	1293980930	1255372885	0.983682	0.954333	0.451004	52	25199118	1310135745	1291003657	1252758633	0.985397	0.956205	0.450663	51	25199118	76843	0	21073	0	0.435828
PRJNA271595	SAMN03275417	SRR1740420	35051278	1822666456	1792616043	1739729033	0.983513	0.954497	0.455948	52	31519497	1637860533	1616225143	1572165763	0.98679	0.95989	0.4469	51	31519497	121311	3	3410467	0	0.536906
PRJNA271595	SAMN03275428	SRR1740421	27943063	1453039276	1423780694	1379196635	0.979864	0.949181	0.448376	52	27719624	1440869072	1416232751	1372360274	0.982902	0.952453	0.447804	51	27719624	159084	12138	52217	0	0.466623
PRJNA271595	SAMN03275399	SRR1740422	36441694	1894968088	1856845168	1797639229	0.979882	0.948638	0.446371	52	34929960	1815612064	1785038215	1730349443	0.983161	0.953039	0.442683	51	34929960	183844	15495	1312395	0	0.48175
PRJNA271595	SAMN03275422	SRR1740423	29489566	1533457432	1510167899	1467965945	0.984812	0.957292	0.448672	52	28195803	1465485409	1446568021	1407588886	0.987091	0.960493	0.444652	51	28195803	94077	12	1199674	0	0.483384
PRJNA271595	SAMN03275425	SRR1740424	30814671	1602362892	1570533171	1521392209	0.980136	0.949468	0.448836	52	30579916	1589637079	1562550050	1514162183	0.98296	0.952521	0.448335	51	30579916	165786	13153	55816	0	0.47625
PRJNA271595	SAMN03275409	SRR1740425	29982140	1529089140	1504578375	1479334093	0.98397	0.967461	0.449224	51	29916233	1525727883	1503247652	1478191644	0.985266	0.968844	0.449044	51	29916233	63994	1913	0	0	0.410683
PRJNA271595	SAMN03275436	SRR1740426	29080159	1512168268	1488804972	1447166155	0.98455	0.957014	0.444426	52	28686229	1491108261	1471315761	1430855572	0.986726	0.959592	0.443192	51	28686229	100572	9	293349	0	0.472062
PRJNA271595	SAMN03275384	SRR1740427	31113122	1617882344	1584296885	1533570195	0.979241	0.947887	0.445328	52	30876347	1604939211	1576494464	1526541296	0.982277	0.951152	0.444788	51	30876347	177281	13418	46076	0	0.456895
PRJNA271506	SAMN03281023	SRR1752076	62093192	6271412392	5909836672	5514091334	0.942345	0.879242	0.448661	101	58201690	5862666423	5712946381	5360096764	0.974462	0.914276	0.446502	100	58201690	3834826	24310	32366	0	0.0703383
PRJNA271506	SAMN03281024	SRR1752764	50009230	5050932230	4692186575	4336306389	0.928974	0.858516	0.455883	101	46012706	4627519084	4485118235	4175882530	0.969227	0.902402	0.452976	100	46012706	3956132	7840	32552	0	0.0509492
PRJNA797227	SAMN24974166	SRR17626132	52843904	7902441064	7721722305	7416185606	0.977131	0.938468	0.45244	149	52410214	7824960460	7669286866	7373534159	0.980106	0.942309	0.452351	149	52410214	431318	2372	0	0	0.265586
PRJNA797227	SAMN24974165	SRR17626133	54282718	8110835688	7930108643	7616788930	0.977718	0.939088	0.457863	149	53896140	8038607998	7880884944	7576651143	0.980379	0.942533	0.457714	149	53896140	384064	2514	0	0	0.272749
PRJNA797227	SAMN24974164	SRR17626134	47783986	7146263276	6991465470	6720920281	0.978339	0.94048	0.451681	149	47433278	7081596670	6947242544	6684408679	0.981028	0.943913	0.451552	149	47433278	348612	2096	0	0	0.255212
PRJNA797227	SAMN24974163	SRR17626135	48820380	7304236784	7139701380	6855505131	0.977474	0.938566	0.451821	149	48435006	7233761020	7091882894	6816141182	0.980387	0.942268	0.451658	149	48435006	383010	2364	0	0	0.255777
PRJNA797227	SAMN24974162	SRR17626136	53208484	7960992736	7778943512	7469139915	0.977132	0.938217	0.449701	149	52806746	7888519896	7730224214	7429616405	0.979933	0.941826	0.449545	149	52806746	399174	2564	0	0	0.277189
PRJNA797227	SAMN24974161	SRR17626137	48973104	7324409868	7155792399	6865358322	0.976979	0.937326	0.452258	149	48600158	7256692270	7110031318	6828023774	0.97979	0.940928	0.452103	149	48600158	370734	2212	0	0	0.249049
PRJNA797227	SAMN24974160	SRR17626138	44481692	6657345760	6491387392	6212644877	0.975071	0.933201	0.450785	149	44108438	6590243890	6446462374	6176321347	0.978183	0.937192	0.450643	149	44108438	371220	2034	0	0	0.246423
PRJNA797227	SAMN24974159	SRR17626139	45078116	6739249656	6560292614	6254598508	0.973446	0.928085	0.453421	149	44765294	6682431594	6521229866	6222877796	0.975877	0.93123	0.453359	149	44765294	312468	354	0	0	0.187171
PRJNA797227	SAMN24974168	SRR17626140	51312294	7673396696	7493421904	7182132080	0.976546	0.935978	0.451897	149	50907064	7600557890	7444019654	7141862353	0.979404	0.93965	0.45175	149	50907064	402800	2430	0	0	0.245267
PRJNA797227	SAMN24974167	SRR17626141	43607298	6524294784	6388195196	6142534329	0.97914	0.941486	0.451021	149	43332754	6473277634	6353402995	6113960844	0.981482	0.944492	0.450868	149	43332754	272546	1998	0	0	0.254179
